9568 34.50830 -107.08930 1682.00 8.5591
8870 34.49190 -107.06240 1690.00 6.8013
8869 34.49310 -107.00930 1611.00 5.0310
9536 34.51490 -106.79990 1451.00 -6.5477
9535 34.51360 -106.60290 1585.00 5.4446
9468 34.50730 -106.17410 1977.00 -1.8564
9467 34.50740 -106.12090 1941.00 2.2615
9379 34.50770 -105.95670 1856.00 -11.4074
8677 34.49680 -105.91670 1881.00 -12.3222
9378 34.51170 -105.83330 1938.00 -18.0325
8676 34.49280 -105.74670 1903.00 -23.2115
8675 34.49280 -105.70670 1918.00 -21.8934
8674 34.49280 -105.65000 1937.00 -19.3027
8673 34.49280 -105.59170 1837.00 -5.6596
8672 34.49280 -105.51670 1861.00 -0.3240
8595 34.48380 -105.42170 1965.00 0.6377
8594 34.49120 -105.35500 1908.00 5.1926
8593 34.49280 -105.26500 1786.00 8.9415
9282 34.50770 -105.21670 1762.00 13.1543
8969 34.46360 -107.77740 2107.00 -2.9778
8968 34.46160 -107.68730 1984.00 -5.1280
8973 34.46760 -107.64610 1985.00 -9.9974
8972 34.47630 -107.60730 1936.00 -5.5864
8967 34.45830 -107.56160 1890.00 1.7341
8971 34.47330 -107.51980 1937.00 2.7704
8866 34.45730 -107.46940 1856.00 9.3782
8868 34.47790 -107.44480 1910.00 9.9608
8867 34.47840 -107.39330 1787.00 12.5305
8865 34.46360 -107.30530 1870.00 17.6188
8864 34.46330 -107.21910 1824.00 21.3792
8863 34.45780 -107.17510 1816.00 19.9386
8778 34.48330 -106.69490 1532.00 -0.8337
8723 34.47330 -106.02830 2024.00 -1.6659
8669 34.45350 -105.91670 1932.00 -7.5227
8671 34.47730 -105.87330 1892.00 -4.0367
8670 34.47800 -105.80000 1915.00 -16.3965
8592 34.46830 -105.39660 1912.00 0.1435
8591 34.46920 -105.38330 1912.00 2.0527
8589 34.46330 -105.31670 1866.00 7.8338
8588 34.46170 -105.21330 1761.00 13.2779
8963 34.42560 -107.77590 2069.00 -2.4598
8962 34.43330 -107.69830 2089.00 -5.7244
8961 34.42110 -107.66280 2148.00 -12.7454
8965 34.43460 -107.61990 2004.00 -6.9859
8960 34.42790 -107.51460 1888.00 11.1255
8861 34.42710 -107.44830 1829.00 15.9300
8862 34.43440 -107.41040 1838.00 12.7438
8860 34.42830 -107.21160 1867.00 22.0369
8858 34.41910 -107.16830 1867.00 23.7167
8857 34.41940 -107.13340 1903.00 21.6036
8856 34.42130 -107.04290 1867.00 27.2648
8777 34.44410 -106.93410 1538.00 -3.5444
8776 34.41860 -106.83280 1444.00 -7.3923
8775 34.41990 -106.74910 1521.00 -6.2837
8774 34.42540 -106.65210 1570.00 5.6326
8773 34.42330 -106.51830 1747.00 18.3560
8718 34.42990 -106.42660 1768.00 16.2025
8721 34.44330 -106.36990 1836.00 10.0420
8720 34.44830 -106.29910 1941.00 2.2796
8717 34.42990 -106.19160 2053.00 0.6932
8719 34.44160 -106.10160 2045.00 1.8413
8663 34.41920 -105.99330 2027.00 -3.7958
8662 34.42250 -105.88330 1937.00 -8.5358
8661 34.41750 -105.83330 1917.00 -7.9405
8660 34.42400 -105.79670 1906.00 -11.5830
8668 34.43470 -105.72830 1916.00 -18.2432
8667 34.43380 -105.69000 1932.00 -17.5357
8666 34.44870 -105.62830 1853.00 -10.0663
8665 34.44870 -105.58330 1843.00 -7.1030
8664 34.44870 -105.53000 1846.00 -8.1356
8584 34.44870 -105.48000 1915.00 -5.8603
8583 34.43800 -105.42000 1929.00 -1.1812
8582 34.42480 -105.35670 1887.00 4.0159
8954 34.39830 -107.75510 2141.00 -4.1357
8953 34.39490 -107.60890 2040.00 -5.1772
8957 34.41280 -107.56380 1940.00 1.4680
8853 34.39860 -107.48930 1908.00 12.3895
8852 34.38680 -107.43130 1876.00 15.6573
8855 34.41560 -107.34030 1790.00 18.4124
8854 34.41530 -107.28560 1722.00 22.3556
8851 34.39040 -107.11630 1866.00 25.8461
8772 34.40430 -106.86080 1451.00 -4.7003
8771 34.41630 -106.81660 1443.00 -8.0921
8770 34.40990 -106.68490 1670.00 8.3082
8716 34.39080 -106.24160 2146.00 -2.0902
8715 34.38990 -106.01410 1981.00 -2.3900
8658 34.38400 -105.79830 1920.00 -9.0398
8657 34.38970 -105.63500 1940.00 -7.4097
8659 34.40030 -105.58330 1928.00 -7.9602
8580 34.40850 -105.47330 1942.00 -4.6270
8575 34.39300 -105.31670 1850.00 -0.3938
8579 34.40430 -105.26170 1802.00 7.1021
8578 34.41180 -105.21170 1746.00 9.6537
8952 34.37530 -107.79210 2166.00 -3.0975
8951 34.38330 -107.68410 2248.00 -13.1452
8948 34.35380 -107.58640 2137.00 -5.6819
8947 34.36230 -107.55240 2042.00 -1.0254
8848 34.35980 -107.35660 2128.00 5.8341
8850 34.38080 -107.22910 1681.00 24.0005
8847 34.35410 -107.17090 1646.00 23.8543
8849 34.37540 -107.06140 1811.00 24.0955
8769 34.35960 -106.99740 1568.00 20.4518
8714 34.37160 -106.42830 1890.00 10.2605
8712 34.36080 -106.18830 2048.00 -1.5071
8713 34.37660 -106.10160 1978.00 0.6048
