       6846   33.23680 -107.19360  1360.00     -6.674
       6845   33.23960 -107.03360  1460.00      2.827
       6760   33.22160 -106.86990  1621.00      3.524
       6758   33.23160 -106.83830  1690.00      1.129
       6765   33.24080 -106.80490  1763.00      0.856
       6762   33.23990 -106.75830  1909.00     -0.302
       6761   33.23660 -106.73990  1960.00     -0.333
       6756   33.21830 -106.71490  1943.00      1.091
       6755   33.23030 -106.63910  2320.00     -3.712
       6682   33.23160 -106.39830  1235.00      0.313
       6684   33.24990 -106.33590  1258.00      0.580
       6683   33.23830 -106.05990  1365.00     -4.209
       6606   33.24200 -105.85670  1884.00     -2.361
       6604   33.21800 -105.82830  1971.00     -2.897
       6603   33.22030 -105.78830  2118.00     -0.529
       6602   33.22280 -105.74830  2314.00      0.923
       6601   33.21990 -105.69490  2276.00      0.281
       6605   33.24370 -105.66670  2242.00     -3.140
       6600   33.23200 -105.62170  2384.00     -6.168
       6599   33.22630 -105.56170  2267.00      4.685
       6503   33.22370 -105.49000  2162.00     -0.054
       6502   33.21720 -105.28000  1827.00      4.547
       6501   33.22630 -105.22500  1782.00     -2.664
       6504   33.24450 -105.18830  1714.00    -12.860
       6908   33.19740 -107.77580  2355.00      0.152
       6911   33.20410 -107.72330  1924.00      4.603
       6910   33.20230 -107.65630  1881.00     -3.114
       6909   33.20090 -107.55640  1797.00      1.047
       6831   33.19490 -107.45990  1609.00      1.432
       6830   33.19690 -107.44230  1573.00     -1.081
       6835   33.20080 -107.38460  1532.00     -2.970
       6834   33.20910 -107.23830  1405.00     -4.214
       6827   33.19990 -107.20160  1364.00     -0.041
       6832   33.20860 -107.03160  1462.00     -0.142
       6750   33.18660 -106.96330  1497.00      1.428
       6748   33.19660 -106.92990  1527.00      1.765
       6752   33.21660 -106.88660  1578.00      0.414
       6751   33.20490 -106.70330  1892.00      0.327
       6745   33.18490 -106.64490  1582.00      2.563
       6744   33.19660 -106.58490  1417.00      3.847
       6743   33.19330 -106.55160  1337.00      2.665
       6681   33.20830 -106.31660  1248.00      0.185
       6680   33.18990 -106.11990  1306.00      1.188
       6595   33.19660 -105.71830  2189.00      2.340
       6598   33.21160 -105.70660  2234.00      2.047
       6597   33.21030 -105.59000  2305.00      1.607
       6596   33.21370 -105.53000  2225.00      3.569
       6498   33.20200 -105.42330  2031.00      3.905
       6497   33.21530 -105.38170  1999.00     -0.065
       6495   33.19370 -105.34670  1929.00      1.489
       6494   33.18780 -105.29170  1853.00     -0.991
       6493   33.19160 -105.23660  1791.00      9.432
       6906   33.15740 -107.72940  1862.00      6.809
       6826   33.17490 -107.42330  1542.00      0.188
       6820   33.15660 -107.39830  1514.00      0.469
       6825   33.17330 -107.23830  1348.00      3.312
       6824   33.16990 -107.20490  1362.00      3.747
       6823   33.16830 -107.06160  1458.00     -2.180
       6822   33.17730 -107.03090  1454.00     -2.261
       6821   33.17830 -107.01160  1482.00     -2.254
       6741   33.17160 -106.79990  1776.00      0.140
       6740   33.17830 -106.66660  1680.00      2.962
       6739   33.17990 -106.52490  1268.00     -1.202
       6738   33.17330 -106.50330  1245.00     -0.238
       6678   33.15410 -106.48160  1220.00     -0.675
       6679   33.18330 -106.05830  1359.00     -9.646
       6591   33.15870 -105.84500  1803.00     -3.412
       6590   33.16620 -105.81000  1898.00      0.217
       6589   33.15740 -105.77160  2013.00      5.408
       6588   33.16330 -105.74330  2084.00      7.168
       6593   33.17280 -105.68670  2331.00     -6.044
       6587   33.15990 -105.67990  2407.00     -4.658
       6592   33.17720 -105.56500  2284.00      2.435
       6586   33.16280 -105.51170  2142.00     -2.187
       6491   33.17450 -105.46500  2064.00     -0.375
       6488   33.15950 -105.29330  1853.00     -0.726
       6486   33.16450 -105.26330  1839.00      2.458
       6905   33.13490 -107.72490  1977.00      8.444
       6904   33.13410 -107.60830  1890.00      0.090
       6812   33.12660 -107.36830  1473.00     -2.871
       6810   33.12160 -107.28830  1294.00      4.728
       6809   33.12990 -107.25260  1297.00     10.476
       6808   33.13330 -107.23830  1311.00      5.383
       6816   33.14830 -107.20660  1298.00      6.025
       6814   33.13490 -107.15330  1464.00      2.099
       6807   33.13160 -107.13490  1491.00      1.106
       6806   33.12880 -107.10540  1480.00     -0.069
       6805   33.12360 -107.03310  1445.00     -2.816
       6737   33.13990 -106.90660  1519.00      2.281
       6736   33.12330 -106.62830  1458.00      3.156
       6735   33.12490 -106.61330  1422.00      2.189
       6734   33.12830 -106.56330  1261.00     -3.151
       6732   33.12740 -106.52830  1227.00     -2.766
       6731   33.13330 -106.50660  1220.00      0.636
       6677   33.13910 -106.46660  1219.00     -1.468
       6674   33.11830 -106.43660  1215.00     -1.656
       6673   33.11830 -106.41660  1213.00     -2.707
       6671   33.11990 -106.36160  1235.00     -5.099
       6670   33.11830 -106.34660  1218.00     -1.772
       6676   33.13930 -106.28540  1236.00     -1.560
       6669   33.13230 -106.15940  1267.00      3.691
       6580   33.12700 -105.99500  1404.00      5.127
       6579   33.12200 -105.92000  1604.00      2.648
       6585   33.14330 -105.90330  1669.00     -0.243
       6578   33.11950 -105.84000  1919.00     -4.299
       6583   33.14200 -105.75000  2071.00      8.183
       6582   33.13830 -105.65330  2420.00     -3.036
       6581   33.13450 -105.57500  2319.00     -4.687
       6480   33.12120 -105.43670  2038.00     -4.177
       6479   33.13030 -105.39170  1966.00     -0.236
       6478   33.12700 -105.27670  1817.00      1.153
       6482   33.14370 -105.22500  1758.00      6.892
       6800   33.09330 -107.35490  1359.00     -3.569
       6804   33.10490 -107.33830  1435.00     -4.713
       6799   33.09990 -107.29830  1296.00     -0.465
       6798   33.08490 -107.17590  1449.00      1.578
       6802   33.11660 -107.09490  1470.00     -0.290
       6801   33.10660 -107.06660  1451.00     -0.957
       6725   33.08580 -106.94160  1453.00     -2.257
       6723   33.08830 -106.90160  1498.00      0.132
       6721   33.09490 -106.86490  1555.00      1.587
       6720   33.09830 -106.84830  1582.00      0.021
       6719   33.09330 -106.74490  1902.00      3.321
       6718   33.08490 -106.69490  1699.00      2.651
       6716   33.09990 -106.66660  1596.00      2.570
       6730   33.10330 -106.64660  1549.00      3.427
       6728   33.11660 -106.60160  1377.00      1.526
       6727   33.11660 -106.58160  1342.00      3.248
       6715   33.09990 -106.54990  1219.00     -9.398
       6667   33.11410 -106.29830  1222.00     -0.585
       6666   33.11160 -106.27160  1223.00     -2.032
       6665   33.10160 -106.24660  1223.00     -4.240
       6663   33.08830 -106.03490  1359.00     -8.347
       6573   33.09870 -105.95670  1509.00      6.407
       6577   33.11660 -105.92830  1611.00      9.718
       6576   33.10200 -105.80670  2084.00     -1.292
       6572   33.09450 -105.71830  2223.00      0.963
       6575   33.11370 -105.65000  2343.00     -0.521
       6570   33.09330 -105.61660  2311.00      0.764
       6574   33.10030 -105.56670  2299.00     -0.838
       6569   33.09280 -105.51670  2200.00      0.120
       6476   33.09200 -105.47000  2111.00     -2.578
       6477   33.10660 -105.28330  1842.00      1.507
       6901   33.08160 -107.64090  2018.00     -3.046
       6797   33.07660 -107.32160  1338.00     -5.060
       6792   33.06330 -107.30660  1308.00     -5.619
       6790   33.05910 -107.28330  1290.00     -3.962
       6789   33.06330 -107.16830  1498.00      1.994
       6788   33.06160 -107.13660  1509.00      1.153
       6787   33.05090 -107.10540  1495.00      0.474
       6795   33.07490 -107.05660  1462.00      1.498
       6794   33.06910 -107.02060  1435.00     -1.136
       6793   33.07990 -107.00330  1439.00     -0.013
       6713   33.07910 -106.96990  1450.00     -1.557
       6712   33.07830 -106.80660  1671.00      1.598
       6711   33.07660 -106.70660  1792.00      4.672
       6710   33.05490 -106.52680  1211.00     -5.463
       6657   33.05830 -106.46330  1225.00      0.210
       6656   33.06340 -106.36760  1219.00     -0.720
       6655   33.05490 -106.28160  1221.00      3.014
       6662   33.07990 -106.18830  1252.00      1.948
       6661   33.07660 -106.16990  1256.00      4.285
       6660   33.07660 -106.14830  1262.00      6.490
       6659   33.07660 -106.09330  1311.00     -1.185
       6658   33.07330 -106.03330  1356.00     -8.004
       6567   33.06850 -105.95830  1511.00      6.919
       6565   33.06850 -105.88830  1765.00     -0.847
       6564   33.07100 -105.82000  2216.00     -8.934
       6563   33.05520 -105.79670  2296.00     -7.576
       6562   33.06330 -105.57660  2220.00     -0.684
       6472   33.06490 -105.25990  1751.00      5.518
       6471   33.05160 -105.23160  1719.00      6.757
       6785   33.04490 -107.29830  1316.00     -3.922
       6784   33.04560 -107.18990  1527.00      0.571
       6782   33.02590 -107.01390  1438.00      0.804
       6709   33.04330 -106.69990  1787.00      6.988
       6654   33.02660 -106.13830  1341.00      5.569
       6560   33.04680 -105.70830  2360.00     -1.555
       6557   33.01930 -105.63500  2321.00      4.052
       6559   33.04100 -105.58330  2226.00      1.223
       6558   33.04930 -105.53830  2156.00     -2.729
       6470   33.03350 -105.48830  2085.00     -2.857
       6467   33.02420 -105.33000  1883.00     -2.973
       6466   33.02670 -105.29000  1782.00      0.275
       6465   33.02830 -105.22830  1693.00      6.229
       5655   32.99530 -107.46910  1546.00     -1.666
       6780   33.00080 -107.31440  1364.00     -3.762
       5653   32.98660 -107.15830  1730.00     -1.822
       6779   33.00540 -107.12310  1551.00      1.402
       5652   32.98990 -107.11490  1539.00     -2.383
       5651   32.98990 -107.00660  1422.00      0.133
       6708   33.01490 -106.71830  1712.00     -3.018
       5456   32.99490 -106.57660  1480.00      3.755
       6556   33.00080 -105.99170  1361.00     -0.940
       5224   32.99660 -105.71160  2791.00     -1.754
       5223   32.99580 -105.67170  2422.00      2.931
       6555   33.01330 -105.63830  2352.00      2.530
       5222   32.98920 -105.54330  2224.00     -0.155
       5221   32.98420 -105.50330  2137.00      1.120
       6461   33.01000 -105.44670  2002.00     -2.378
       5069   32.99250 -105.41500  1928.00     -0.223
       6460   33.01170 -105.25000  1707.00      3.059
       6458   33.01330 -105.19330  1642.00     -0.402
       5779   32.98330 -107.72080  1955.00      0.525
       5642   32.96240 -107.48660  1568.00      0.975
       5650   32.96740 -107.45830  1523.00     -2.937
       5649   32.97030 -107.43640  1486.00     -4.417
       5647   32.97210 -107.38890  1438.00     -2.570
       5646   32.96990 -107.37160  1419.00     -4.167
       5645   32.96810 -107.33210  1304.00     -3.502
       5644   32.97660 -107.21490  1909.00      4.270
       5639   32.95490 -107.09660  1512.00     -1.527
       5643   32.97940 -107.00790  1421.00      0.063
       5455   32.97990 -106.95490  1394.00     -1.629
       5449   32.95330 -106.88160  1421.00     -8.631
       5454   32.97830 -106.80490  1550.00      1.521
       5453   32.98330 -106.72490  1667.00      0.081
       5448   32.96660 -106.55830  1316.00     11.183
       5451   32.96990 -106.53990  1256.00      4.554
       5330   32.95660 -106.44490  1190.00     -1.836
       5329   32.95830 -106.33990  1197.00     -1.425
       5328   32.95830 -106.23490  1213.00     -1.604
       5327   32.96210 -106.19780  1239.00     -1.206
       5326   32.95680 -106.15510  1246.00     -3.059
       5220   32.97320 -105.99000  1359.00      0.901
       5213   32.95570 -105.96670  1378.00      1.989
       5212   32.95660 -105.94160  1429.00      2.379
       5210   32.95990 -105.88660  1636.00      7.250
       5209   32.95990 -105.85330  1862.00      9.615
       5207   32.95490 -105.82990  2039.00     10.728
       5206   32.96330 -105.79990  2167.00      6.339
       5205   32.95570 -105.75500  2636.00      1.150
       5203   32.95570 -105.72000  2565.00     -2.960
       5201   32.96160 -105.69330  2483.00      0.256
       5200   32.95980 -105.66170  2412.00     -1.586
       5199   32.95480 -105.55500  2326.00      0.805
       5066   32.97400 -105.45170  2045.00     -4.368
       5061   32.96230 -105.40500  1944.00     -1.869
       5065   32.96920 -105.35670  1829.00     -4.984
       5064   32.98000 -105.32500  1816.00     -1.928
       5059   32.95230 -105.30170  1754.00     -1.601
       5778   32.94330 -107.70330  1972.00     -0.140
       5774   32.92160 -107.66330  1780.00      4.404
       5772   32.92030 -107.62580  1694.00      5.832
       5771   32.91990 -107.57330  1608.00     -0.428
       5776   32.93490 -107.54330  1673.00      8.849
       5633   32.92990 -107.48660  1574.00     -3.287
       5632   32.92330 -107.46960  1527.00     -4.979
       5631   32.92640 -107.31630  1295.00     -3.553
       5630   32.92330 -107.26330  1426.00      5.213
       5629   32.93330 -107.21830  1929.00      4.402
       5635   32.93490 -107.19330  1762.00      1.346
       5628   32.93160 -107.15830  1626.00     -0.100
       5634   32.93830 -107.12830  1547.00      0.271
       5444   32.93330 -106.87490  1417.00     -6.547
       5447   32.93990 -106.69990  1704.00      5.487
       5446   32.93830 -106.54830  1208.00     -5.327
       5445   32.94830 -106.51160  1195.00      1.625
       5324   32.91880 -106.35180  1195.00     -3.204
       5323   32.93260 -106.15330  1244.00     -2.020
       5325   32.94780 -106.07490  1290.00      3.680
       5194   32.92630 -105.96000  1342.00     -0.179
       5198   32.94830 -105.88660  1712.00      7.048
       5193   32.92830 -105.87330  1812.00      6.329
       5197   32.93490 -105.83830  2129.00      9.728
       5190   32.92830 -105.73160  2598.00      4.179
       5196   32.94400 -105.62830  2336.00     -2.474
       5189   32.92660 -105.58490  2232.00      2.596
       5052   32.92130 -105.42830  1917.00      0.813
       5051   32.92470 -105.39830  1871.00     -1.526
       5050   32.91990 -105.36990  1842.00     -3.730
       5056   32.93550 -105.33170  1777.00     -3.156
       5055   32.93830 -105.27490  1744.00     -7.792
       5048   32.92900 -105.23830  1726.00     -5.704
       5768   32.90660 -107.75830  2333.00     -2.391
       5760   32.89660 -107.72990  2219.00     -4.372
       5766   32.90780 -107.70830  1987.00      0.004
       5765   32.91660 -107.60660  1671.00      2.853
       5764   32.90490 -107.56830  1630.00     -2.668
       5759   32.89330 -107.52490  1621.00      7.621
       5626   32.90660 -107.43830  1410.00     -5.527
       5625   32.90410 -107.40740  1375.00     -1.631
       5624   32.90180 -107.36660  1333.00     -3.540
       5623   32.90490 -107.32330  1314.00     -3.775
       5622   32.90490 -107.31080  1303.00     -1.719
       5616   32.89830 -107.22990  1479.00      2.749
       5621   32.90980 -107.18730  1692.00      0.871
       5620   32.90990 -107.16160  1619.00      1.511
       5619   32.91040 -107.12230  1541.00      0.605
       5615   32.89560 -107.05890  1449.00     -1.943
       5614   32.89490 -107.04160  1437.00     -1.959
       5440   32.89990 -106.99160  1402.00     -0.032
       5439   32.89830 -106.86660  1399.00     -3.026
       5438   32.89160 -106.84160  1417.00     -2.583
       5436   32.89490 -106.69160  1610.00     -0.319
       5442   32.90160 -106.67660  1650.00      2.226
       5318   32.88410 -106.49580  1223.00      0.315
       5317   32.88830 -106.43830  1189.00     -1.198
       5316   32.89990 -106.40330  1191.00     -0.306
       5321   32.91160 -106.37490  1191.00     -2.427
       5320   32.90330 -106.34830  1192.00     -1.900
       5314   32.88490 -106.30490  1202.00      0.070
       5313   32.89330 -106.27330  1211.00     -1.086
       5319   32.90880 -106.15130  1240.00     -0.929
       5312   32.88460 -106.14930  1237.00      1.068
       5185   32.89990 -105.98490  1321.00     -2.526
       5188   32.90050 -105.95670  1323.00     -2.889
       5182   32.89040 -105.94280  1336.00     -6.457
       5180   32.89830 -105.83990  2304.00      6.892
       5179   32.89880 -105.78000  2712.00     -0.988
       5178   32.89280 -105.72000  2541.00      2.570
       5177   32.89530 -105.68000  2384.00     -2.748
       5187   32.90720 -105.55670  2186.00      8.219
       5186   32.90470 -105.52500  2104.00      2.777
       5046   32.90660 -105.46990  1990.00      0.998
       5044   32.91550 -105.36670  1828.00     -3.556
       5043   32.91130 -105.33830  1802.00     -0.966
       5042   32.90130 -105.23330  1686.00     -2.772
       5039   32.89120 -105.20500  1651.00     -0.619
       5756   32.87690 -107.54280  1599.00     -0.545
       5612   32.88330 -107.48830  1549.00     -2.746
       5611   32.88330 -107.44330  1498.00     -8.058
       5610   32.87160 -107.40990  1386.00     -4.027
       5609   32.86330 -107.37990  1347.00     -3.583
       5608   32.85660 -107.25160  1676.00      1.153
       5607   32.85160 -107.24830  1542.00      2.104
       5606   32.85160 -107.01490  1367.00     -0.186
       5430   32.86660 -106.89330  1364.00      0.601
       5435   32.88160 -106.88160  1380.00      1.173
       5429   32.85990 -106.75660  1524.00      3.462
       5434   32.88330 -106.71990  1557.00      1.435
       5433   32.87240 -106.67490  1629.00      2.238
       5431   32.86990 -106.62490  1664.00      5.205
       5426   32.85160 -106.61160  1604.00      3.452
       5424   32.86240 -106.53160  1349.00      9.860
       5311   32.86990 -106.48830  1231.00      2.199
       5310   32.87330 -106.47490  1210.00     -0.697
       5304   32.85160 -106.40660  1189.00      8.624
       5308   32.87490 -106.28830  1211.00      0.392
       5307   32.87490 -106.16160  1231.00      3.035
       5306   32.87330 -106.11660  1243.00     -1.201
       5305   32.87330 -106.07330  1261.00     -4.927
       5176   32.87330 -105.99660  1284.00      1.923
       5175   32.87160 -105.96660  1304.00     -2.439
       5172   32.85830 -105.83830  2196.00      4.242
       5173   32.87200 -105.62330  2270.00     -1.225
       5170   32.85660 -105.59830  2171.00      7.020
       5169   32.85270 -105.53830  2095.00     -1.519
       5029   32.86160 -105.45660  2054.00     -2.223
       5028   32.85430 -105.36330  2001.00     -4.121
       5027   32.85990 -105.19830  1640.00      2.868
       5748   32.82240 -107.76990  2282.00      0.679
       5751   32.83490 -107.61480  1677.00      5.803
       5747   32.81830 -107.56990  1657.00      0.709
       5750   32.84660 -107.53160  1589.00      5.079
       5605   32.83830 -107.46990  1523.00     -4.350
       5604   32.83660 -107.43990  1453.00     -6.024
       5603   32.83660 -107.39330  1381.00     -3.697
       5602   32.83840 -107.31960  1275.00      1.981
       5600   32.83830 -107.23160  1384.00      5.534
       5594   32.82830 -107.20490  1423.00      1.893
       5592   32.82160 -107.12660  1509.00      1.808
       5599   32.83490 -107.10830  1456.00     -0.119
       5597   32.83490 -107.06830  1400.00     -0.774
       5596   32.83360 -107.03680  1378.00      0.838
       5423   32.83490 -106.96330  1341.00      2.205
       5416   32.83330 -106.89830  1347.00     -1.415
       5421   32.83830 -106.78490  1435.00     -0.391
       5420   32.84160 -106.77830  1455.00     -0.474
       5419   32.84330 -106.59490  1494.00      3.602
       5417   32.84990 -106.56160  1404.00     12.590
       5303   32.83830 -106.46490  1200.00     -0.927
       5302   32.83660 -106.05490  1272.00     -7.537
       5301   32.84990 -106.00000  1280.00      1.248
       5168   32.84180 -105.97500  1287.00     -3.339
       5165   32.81680 -105.94490  1283.00     -4.994
       5167   32.83990 -105.82330  2313.00      2.923
       5163   32.82920 -105.78670  2700.00     -3.164
       5162   32.82420 -105.71000  2501.00     -0.064
       5161   32.82920 -105.66000  2353.00      0.814
       5024   32.84580 -105.45490  2046.00     -2.686
       5020   32.82920 -105.44830  2013.00     -3.368
       5018   32.82670 -105.41330  2027.00     -1.583
       5023   32.84490 -105.36330  2009.00     -2.565
       5022   32.84520 -105.27330  1760.00     -6.035
       5016   32.82830 -105.25000  1739.00     -7.078
       5015   32.82240 -105.20990  1665.00      3.266
       5743   32.80080 -107.56830  1643.00     -1.239
       5740   32.78410 -107.54240  1551.00      6.186
       5742   32.80830 -107.50660  1550.00      1.357
       5579   32.79830 -107.48330  1501.00     -0.365
       5588   32.81660 -107.42160  1377.00     -4.566
       5578   32.79160 -107.41330  1408.00     -3.544
       5587   32.81330 -107.38330  1332.00      1.403
       5586   32.80580 -107.32330  1272.00     -2.920
       5576   32.79830 -107.28990  1263.00      0.295
       5584   32.81110 -107.27280  1294.00      9.575
       5583   32.80830 -107.21330  1447.00      2.930
       5582   32.81160 -107.15990  1483.00     -0.930
       5581   32.80740 -107.12830  1529.00      2.157
       5575   32.79330 -107.11660  1496.00      2.740
       5580   32.80760 -107.02490  1363.00     -2.389
       5411   32.79830 -106.89160  1335.00     -1.461
       5410   32.79160 -106.79330  1397.00      0.697
       5413   32.81160 -106.78330  1415.00      0.293
       5412   32.80490 -106.50490  1308.00      2.665
       5300   32.81330 -106.26660  1208.00      2.083
       5297   32.78490 -106.17330  1220.00      1.742
       5295   32.79660 -106.13660  1230.00      3.368
       5294   32.79490 -106.11330  1221.00      1.356
       5159   32.81560 -105.96190  1265.00     -7.487
       5158   32.80830 -105.87830  2472.00      2.831
       5154   32.78820 -105.83500  2333.00      3.284
       5153   32.78490 -105.62160  2328.00     10.679
       5152   32.79820 -105.60500  2295.00      0.431
       5151   32.79820 -105.56670  2207.00      2.336
       5156   32.80570 -105.51670  2138.00     -1.677
       5009   32.79330 -105.47160  2080.00      2.093
       5012   32.80160 -105.40830  2028.00      0.258
       5007   32.79400 -105.38000  2027.00     -1.303
       5006   32.78900 -105.29170  1766.00      0.840
       5005   32.79160 -105.28160  1774.00      3.726
       5011   32.80150 -105.23830  1714.00     -3.386
       5010   32.81500 -105.19670  1659.00      0.011
       5736   32.75660 -107.66490  1756.00     -2.882
       5739   32.77830 -107.63160  1760.00      5.278
       5738   32.77660 -107.55330  1568.00      4.938
       5734   32.75830 -107.54660  1558.00      8.059
       5574   32.76990 -107.48990  1519.00     -1.060
       5573   32.77240 -107.45830  1490.00     -2.457
       5572   32.77490 -107.43330  1434.00     -2.418
       5571   32.78080 -107.40660  1396.00      0.063
       5564   32.76280 -107.32490  1290.00     -1.090
       5563   32.76410 -107.26410  1251.00     -2.808
       5562   32.76330 -107.13990  1549.00      5.854
       5569   32.76830 -107.09330  1436.00      2.434
       5561   32.76660 -107.06330  1386.00      1.536
       5560   32.76490 -107.04160  1343.00     -2.461
       5559   32.75030 -107.00710  1320.00     -0.298
       5409   32.77990 -106.88490  1329.00     -2.885
       5402   32.76490 -106.86490  1330.00     -4.131
       5406   32.77160 -106.83330  1357.00     -1.890
       5405   32.78330 -106.80160  1388.00      2.437
       5292   32.75580 -106.48660  1324.00      2.358
       5291   32.75660 -106.39660  1191.00     -5.178
       5293   32.76990 -106.05660  1233.00      3.553
       5150   32.77470 -105.98330  1237.00     -3.527
       5146   32.76380 -105.78170  2556.00     -1.379
       5149   32.76720 -105.67830  2590.00     -1.520
       5148   32.77820 -105.60500  2340.00      1.205
       5147   32.77130 -105.50000  2114.00     -0.034
       4998   32.77470 -105.46670  2038.00      2.347
       4997   32.77720 -105.33330  1821.00     -2.252
       4992   32.75030 -105.27170  1808.00     -0.643
       4991   32.76130 -105.24000  1745.00     -3.582
       4995   32.76970 -105.20000  1684.00      3.205
       5731   32.73440 -107.78410  1871.00     -3.760
       5730   32.73490 -107.68830  1815.00     -6.588
       5729   32.73830 -107.63990  1704.00      4.148
       5727   32.73490 -107.59160  1682.00      2.109
       5726   32.74160 -107.56660  1617.00      8.217
       5725   32.74160 -107.52660  1565.00      5.294
       5724   32.74830 -107.50660  1578.00     -0.071
       5558   32.74230 -107.46760  1498.00     -3.619
       5557   32.73590 -107.41910  1458.00     -1.331
       5552   32.72160 -107.33330  1346.00      0.042
       5556   32.74080 -107.26390  1248.00     -3.843
       5551   32.72510 -107.24360  1247.00     -4.242
       5550   32.72990 -107.12830  1437.00      0.058
       5549   32.72330 -107.11490  1354.00      1.649
       5555   32.74990 -107.02490  1326.00     -3.939
       5554   32.73580 -107.00160  1332.00     -0.593
       5401   32.74830 -106.95160  1350.00      0.052
       5400   32.74660 -106.93330  1349.00      2.333
       5397   32.73160 -106.90490  1349.00      3.464
       5396   32.73330 -106.85660  1325.00     -4.043
       5395   32.73080 -106.82330  1349.00     -0.707
       5394   32.73160 -106.58990  1759.00      0.221
       5290   32.73990 -106.39490  1034.00     21.422
       5288   32.72830 -106.32660  1239.00     -2.738
       5287   32.73160 -106.21830  1210.00      1.197
       5289   32.73990 -106.20490  1210.00      2.045
       5285   32.72660 -106.16990  1212.00      1.846
       5282   32.72660 -106.13160  1224.00      1.220
       5135   32.71830 -105.99160  1223.00     -1.940
       5144   32.74330 -105.96830  1232.00     -7.954
       5134   32.72600 -105.92670  1239.00     -8.279
       5141   32.74830 -105.91330  1344.00      5.610
       5140   32.74780 -105.83830  2307.00      5.147
       5133   32.72490 -105.72990  2442.00      2.832
       5132   32.72740 -105.70830  2675.00      0.540
       5137   32.74120 -105.63170  2465.00     -0.505
       5130   32.72990 -105.55660  2251.00      3.365
       5136   32.73430 -105.52670  2204.00      1.553
       4989   32.74280 -105.48170  2067.00      4.453
       4983   32.72490 -105.35330  1915.00      3.021
       4987   32.73490 -105.29490  1879.00      5.003
       4982   32.73080 -105.21830  1766.00      3.420
       4986   32.74410 -105.19160  1709.00      8.152
       5720   32.70990 -107.70160  1869.00     -0.453
       5719   32.70490 -107.66990  1756.00     -4.297
       5718   32.70930 -107.64990  1717.00     -1.358
       5717   32.70990 -107.55660  1604.00      8.397
       5714   32.69990 -107.54160  1575.00      7.290
       5541   32.68990 -107.45490  1457.00     -5.189
       5548   32.71160 -107.44330  1467.00     -4.778
       5547   32.71580 -107.41330  1407.00      2.944
       5540   32.69330 -107.35490  1318.00     -6.576
       5546   32.70830 -107.32660  1305.00     -0.333
       5545   32.71660 -107.22990  1245.00     -3.797
       5544   32.70430 -107.21260  1243.00     -2.259
       5543   32.70330 -107.10660  1297.00      1.282
       5535   32.69580 -107.06460  1461.00      1.738
       5534   32.68380 -107.02280  1332.00     -5.537
       5542   32.70160 -107.00330  1335.00     -0.323
       5393   32.70660 -106.93660  1340.00     -1.910
       5392   32.70830 -106.82330  1317.00     -3.431
       5391   32.71160 -106.78160  1326.00     -0.736
       5390   32.71660 -106.74330  1363.00      1.219
       5389   32.70660 -106.60990  1478.00     -1.064
       5275   32.69330 -106.45660  1201.00    -14.486
       5274   32.68990 -106.39490  1025.00     -0.188
       5272   32.69160 -106.28990  1215.00     -0.195
       5271   32.69990 -106.27330  1214.00     -0.890
       5278   32.70160 -106.23160  1223.00     -0.741
       5277   32.70330 -106.12660  1388.00     -1.039
       5270   32.69490 -106.10660  1215.00     -0.931
       5276   32.70330 -106.06160  1215.00      4.438
       5267   32.69490 -106.03490  1215.00     -0.529
       5123   32.68820 -105.99830  1219.00     -1.381
       5122   32.68980 -105.94670  1241.00     -3.949
       5120   32.69320 -105.89670  1269.00     -0.643
       5129   32.71080 -105.77330  2486.00      1.545
       5118   32.69650 -105.73000  2292.00      1.626
       5127   32.71330 -105.68660  2613.00     -0.304
       5125   32.70830 -105.65490  2621.00     -0.375
       5117   32.68830 -105.63160  2468.00     -3.019
       5116   32.69150 -105.60500  2425.00     -1.124
       5115   32.69660 -105.55660  2286.00      3.655
       4978   32.71080 -105.46330  2075.00     -1.027
       4975   32.69990 -105.44490  2078.00      0.360
       4973   32.69740 -105.40490  1998.00      0.002
       4972   32.69830 -105.36490  1945.00     -1.315
       4971   32.69330 -105.24160  1810.00     -1.557
       4969   32.69150 -105.19500  1719.00     -1.147
       5712   32.67360 -107.78830  1795.00     -3.256
       5711   32.66990 -107.65830  1748.00     -1.378
       5709   32.66490 -107.60990  1617.00      0.021
       5708   32.66160 -107.56560  1581.00      6.985
       5707   32.65490 -107.50990  1490.00      1.143
       5524   32.65160 -107.35490  1400.00     -1.596
       5533   32.66990 -107.33490  1292.00     -2.287
       5531   32.67860 -107.21260  1239.00      0.651
       5521   32.66160 -107.17490  1247.00     -0.696
       5519   32.66560 -107.13580  1235.00     -2.480
       5526   32.66940 -107.10240  1232.00     -6.302
       5525   32.67160 -107.06490  1238.00     -0.744
       5383   32.65160 -106.97330  1340.00     -5.746
       5382   32.66160 -106.83990  1338.00      5.297
       5381   32.65990 -106.76660  1316.00      1.723
       5380   32.66660 -106.73660  1334.00      1.069
       5378   32.66490 -106.65660  1407.00      3.306
       5385   32.67660 -106.63490  1446.00      2.668
       5384   32.67660 -106.55830  1743.00     10.069
       5262   32.65160 -106.44160  1238.00    -12.071
       5265   32.66830 -106.32830  1207.00     -9.661
       5263   32.67490 -106.29490  1211.00     -0.064
       5258   32.66330 -106.25990  1210.00     -0.595
       5257   32.65490 -106.00160  1220.00    -10.530
       5111   32.66220 -105.91500  1272.00     -4.567
       5110   32.65200 -105.70670  2180.00      1.683
